,0
0,0.0030000000000000005
1,0.005000000000000001
2,0.007000000000000001
3,0.012381948662780598
4,0.03461852326308807
5,0.1306622995399982
6,0.2148287223801427
7,0.3076496839458559
8,0.37369832281208787
9,0.4133064937302995
10,0.46289947521950836
11,0.4967743336196557
12,0.27017404638312437
13,0.28323842721573195
14,0.29493715808764775
15,0.591928651826269
16,0.6083879762941006
17,0.6241267168675355
18,0.6377480542958563
19,0.648476310628555
20,0.6565953724560424
21,0.6703345012163948
22,0.6774314463282649
23,0.6851775503601553
24,0.6912408326540419
25,0.6968125317475252
26,0.7004511618672277
27,0.7028573314395531
28,0.7064689090943129
29,0.7077259767423688
30,0.7080656046430838
31,0.7074711037858054
32,0.7044613741376153
33,0.7025531544522572
34,0.6992995405951893
35,0.6939215752502303
36,0.6879801128837505
37,0.6809559116952527
38,0.6713405387523843
39,0.6612962979293187
40,0.6487881873291367
41,0.6274672570403199
42,0.6168047980778331
43,0.5963426937607892
44,0.5727688043488354
45,0.31433561905976903
46,0.5099285535754117
47,0.4645498968825106
48,0.4070612202547913
49,0.31818112736185067
50,0.23464698795211691
51,0.16676045626773373
52,0.11848058666096221
53,0.12178943210619156
54,0.21698513305192604
55,0.3521575626027464
56,0.5244388080419786
57,0.7106550710185822
58,0.8413603178880508
59,0.9420897613968013
60,1.0185794759192015
61,1.091074994062156
62,1.1410994571552457
63,1.191501509280052
64,1.2338192539523782
65,1.2696126961872876
66,1.3053686521855319
67,1.3330179945751781
68,1.3583124685824268
69,1.3799824243591776
70,1.399689739674014
71,1.4181070252941645
72,1.4338829169560445
73,1.442790495529493
74,1.454346060379833
75,1.4620021226789193
76,1.4680780670541638
77,1.4743209296574782
78,1.4725090323306649
79,1.4750160588128052
80,1.4737128806264925
81,1.4445704390287972
82,1.4386515606590164
83,1.429067136167331
84,1.4182822535695911
85,1.4006104741686631
86,1.382594403446699
87,1.3637341462435102
88,1.3420220459422416
89,1.3574504708332993
90,1.3303398281462022
91,1.2963381256729112
92,1.259883864841009
93,1.2126811716295862
94,1.164358050033526
95,1.1038678740107324
96,1.0274374300720024
97,0.9425252037591709
98,0.8163918823922227
99,0.6395519054967406
100,0.4686292908787802
101,0.3257299965905112
102,0.22944672038278321
103,0.23188137813133977
104,0.3742175705293512
105,0.5818938345437433
106,0.8371678048549029
107,1.1169399402864313
108,1.3120778306615295
109,1.4635701344650311
110,1.5780746628992606
111,1.6750339017114162
112,1.768244491132208
113,1.8323125463314518
114,1.895242518397331
115,1.954185118653863
116,1.9961946051875994
117,2.040138645140174
118,2.079211067102218
119,2.119769205925768
120,2.1487414548878583
121,2.1631257236930006
122,2.184127136249558
123,2.19967732302727
124,2.229029026906412
125,2.2336600523347827
126,2.2357151791381162
127,2.2422488005777295
128,2.2504396067725594
129,2.2490687569592356
130,2.1948074187923776
131,2.2234825713615365
132,2.197385448241994
133,2.1869008748954712
134,2.1413403305584193
135,2.158477051854592
136,2.1297187633106156
137,2.086523645389629
138,2.04782030362293
139,2.015660094482658
140,2.0127062781050515
141,1.9484749461608604
142,1.9008251386492356
143,1.8367439986509781
144,1.7564018599681281
145,1.6656183878426682
146,1.5502213718600222
147,1.4150404268551824
148,1.2288263810274542
149,0.9588278582451236
150,0.7007006140222788
151,0.49100533783578904
152,0.3414417599828867
153,0.3363307332524567
154,0.5211181166872987
155,0.8086147477438655
156,1.1469585023958389
157,1.5151298917605138
158,1.7775403844170876
159,1.9952786777135771
160,2.1341656966937324
161,2.264642587170901
162,2.382443146437754
163,2.4716820150733194
164,2.5583064917181435
165,2.6386081175654237
166,2.6911140843355943
167,2.746331498342884
168,2.799829578151911
169,2.812426783570176
170,2.8805295861417384
171,2.914921317173873
172,2.9207459160803455
173,2.9640957349437076
174,2.9577602407805035
175,2.993729613720808
176,3.013984959771788
177,2.987540436459287
178,3.0319222853899
179,3.0101445462865155
180,2.9899295303819353
181,2.9850231713035242
182,2.958915107547376
183,2.921732303413465
184,2.9167693469371967
185,2.888525794283624
186,2.8573562144056095
187,2.8234735980604118
188,2.7669543862149704
189,2.7081828280455142
190,2.6945309223359035
191,2.616245496863037
192,2.5460939240624323
193,2.4515392252132595
194,2.338472036143683
195,2.2261429323284974
196,2.0763595696770776
197,1.8888746957749585
198,1.6402472485156474
199,1.2781038109934804
200,0.9273440940245277
201,0.6494486630255224
202,0.45202950098560823
203,0.44666391070970574
204,0.6832391097083184
205,1.0371564707262118
206,1.4605303938045835
207,1.9210096463748458
208,2.250194312864128
209,2.4967967273806853
210,2.6861599049594433
211,2.8638524928690723
212,2.991655583462383
213,3.119978382517396
214,3.225410656932614
215,3.3211662587182786
216,3.4119004295832718
217,3.4573942595849387
218,3.492743172803743
219,3.5705275829588246
220,3.623375162407968
221,3.6577603329343824
222,3.6552105940636332
223,3.7229969743489106
224,3.731550094003553
225,3.7187012478715085
226,3.7772415060499873
227,3.777645763756735
228,3.7923995228883607
229,3.7780485040327196
230,3.7659583373832097
231,3.7415425083403298
232,3.724168328910946
233,3.6997498569827014
234,3.649388113628363
235,3.6286088936185936
236,3.585270623971809
237,3.531924223984345
238,3.474129604713731
239,3.3939686611956112
240,3.370127966406028
241,3.2780400436686574
242,3.172495370970805
243,3.0691860831779882
244,2.942948456389159
245,2.776278386000081
246,2.599970407578276
247,2.3628686695815664
248,2.0458830699116097
249,1.5973797637418545
250,1.1658343567038638
251,0.8150088963929847
252,0.5600585357634638
253,0.5585951136242354
254,0.8451228420938952
255,1.2615269009700445
256,1.7670945067121067
257,2.3280010982229804
258,2.7192611961469173
259,3.014672168203491
260,3.244234072398565
261,3.444902427254903
262,3.6372932096207347
263,3.740255959288116
264,3.8973090659458585
265,3.982624743089158
266,4.088196143948311
267,4.145662371143583
268,4.238870725149291
269,4.303450057129543
270,4.369202507171424
271,4.411203821974136
272,4.439798629822044
273,4.478763766907732
274,4.50427159051478
275,4.5601431580636245
276,4.54262461198575
277,4.566378487064993
278,4.543560768307593
279,4.5538233407273605
280,4.535139026614185
281,4.483215656654326
282,4.488761912035325
283,4.452077559807539
284,4.392871075677581
285,4.355697399321749
286,4.323646089539411
287,4.260351051740314
288,4.192211189192646
289,4.0667431299209085
290,4.009844398073937
291,3.947578560789865
292,3.826124536958325
293,3.6932911383957348
294,3.529168302316043
295,3.3451979728065133
296,3.1102257711482117
297,2.8386115051224916
298,2.4570477127112547
299,1.9166557164902693
300,1.3984012280444833
301,0.9770106756715736
302,0.6758835199657689
303,0.6670664298377745
304,0.9887212417765613
305,1.4888245162855525
306,2.077346088799479
307,2.72861350507154
308,3.180584622069287
309,3.5328582923024725
310,3.817354646439881
311,4.030820340033127
312,4.231060447900415
313,4.400634881174335
314,4.549374851648177
315,4.6700641727417125
316,4.791769362719233
317,4.8732683862677275
318,4.929882557117352
319,4.991687015402878
320,5.0988827542166595
321,5.164651424696912
322,5.199002133862289
323,5.2425646238306856
324,5.256352697141043
325,5.340926114979566
326,5.293944993106477
327,5.342396662355256
328,5.317459827252901
329,5.294900167100755
330,5.288187978251178
331,5.269754692395056
332,5.258096864293774
333,5.183386717159167
334,5.173969648702681
335,5.11032207472275
336,5.0231610748824345
