,0
0,4.437378229274738e-05
1,0.00020510987463175917
2,0.000561488547605608
3,0.0011605526085520968
4,0.0017952009936656227
5,0.0023388457639201836
6,0.002716331532889738
7,0.0028598611565131696
8,0.0029044559135406084
9,0.0029433838430291924
10,0.0029793485723331485
11,0.003013317944107376
12,0.003045814471538899
13,0.0030771753148766704
14,0.003107639281229627
15,0.003137385178333945
16,0.003166552318841459
17,0.0031952521120827567
18,0.003223576412014649
19,0.0032516023115759384
20,0.0032793962038186273
21,0.0033070161659657983
22,0.0033345142000856054
23,0.0033619376585950988
24,0.0033893305276818985
25,0.003416734516393653
26,0.0034441897738680823
27,0.0034717349824014538
28,0.003499406293573845
29,0.003527238301404883
30,0.003555266725269333
31,0.003583530486953889
32,0.0036120729329944283
33,0.0036409428728821714
34,0.003670195756749591
35,0.0036998952177461244
36,0.0037301152150307974
37,0.0037609430436535405
38,0.0037924835159903647
39,0.003824865240160087
40,0.00385825007579646
41,0.003892846925094998
42,0.003928935918936591
43,0.003966909011158209
44,0.004007347421424422
45,0.004051184201697408
46,0.00410008820942789
47,0.004157734769875361
48,0.004237987449599573
49,0.004393963472944194
50,0.0049620828218031035
51,0.006134036982507555
52,0.008039610703633028
53,0.010685138871645511
54,0.013155993378595606
55,0.015083378533870982
56,0.01632945480479897
57,0.016800243516013252
58,0.016984007718715527
59,0.017137396184872703
60,0.017278001996625415
61,0.017403439467933594
62,0.017521730104589715
63,0.017634750339024695
64,0.017748221277030934
65,0.017855723521327107
66,0.017959095253219756
67,0.018063098464567145
68,0.018163368099102427
69,0.018262028238377147
70,0.018361537688377044
71,0.01846053832073544
72,0.01855677702412368
73,0.018652382639342914
74,0.01874844257520991
75,0.018842968784787924
76,0.018939115541868563
77,0.01903362827472976
78,0.01912799342142152
79,0.01922319833975814
80,0.01932142489510482
81,0.01941704809200863
82,0.019513053513371962
83,0.01961105601237188
84,0.019709429000005947
85,0.019807925095831954
86,0.019907903954572023
87,0.02001405633945564
88,0.020117647614678925
89,0.020222638179863223
90,0.020331830701772496
91,0.020443979433650724
92,0.02055775182567244
93,0.020679796218674225
94,0.020808151530865272
95,0.020943088744684785
96,0.02108065219019489
97,0.021234735073591658
98,0.021419769758525182
99,0.021849555157043562
100,0.023382518373261725
101,0.026267608248375363
102,0.03064946234302075
103,0.03638378691337914
104,0.04149859390524926
105,0.04534353852878097
106,0.04775824649811409
107,0.0486642800995746
108,0.049022061811920904
109,0.04932702191088148
110,0.04960125462816197
111,0.04985544014249096
112,0.05009317685992386
113,0.05031691870213823
114,0.050536514469813644
115,0.050747632922515475
116,0.05095649784520935
117,0.05115748195635159
118,0.051357845439063764
119,0.05156062055610305
120,0.051753490153989154
121,0.05194665698745424
122,0.05213669441017938
123,0.052324959377040105
124,0.05251639316880115
125,0.05270272120899022
126,0.052890466185419927
127,0.05307689796081563
128,0.05326250692019113
129,0.05345202250345363
130,0.053639127050972096
131,0.0538259405782839
132,0.054016734971479706
133,0.05420609134298013
134,0.054398032078202235
135,0.054598604310539374
136,0.05479483949753279
137,0.05499484003243364
138,0.05519776010400397
139,0.05540218746413656
140,0.05561620440616015
141,0.055833243729590025
142,0.0560585279500408
143,0.05629180721194154
144,0.05653647089629982
145,0.056797558721890004
146,0.05707066790203078
147,0.0573728622521683
148,0.05773201599671875
149,0.0585578633172485
150,0.06132032090361112
151,0.06628562316244367
152,0.07358130489555423
153,0.08283152896476362
154,0.090858398001477
155,0.09675656354733973
156,0.10038878564528349
157,0.10174222043099335
158,0.10229091392045511
159,0.10275101818010905
160,0.10317478888513523
161,0.10355191595015197
162,0.10391071620254258
163,0.10425899919919222
164,0.10459454542671225
165,0.10491467356960554
166,0.10522856417605286
167,0.1055483823007167
168,0.10585497673197486
169,0.1061523084308784
170,0.10644883808696973
171,0.10674201914258072
172,0.10703167652253753
173,0.10731781997367547
174,0.10759985987894476
175,0.10789213397838626
176,0.10817820762160049
177,0.10846008038189886
178,0.10874220233862833
179,0.10902866598907679
180,0.10931329160361514
181,0.10959728808054359
182,0.10988327058373876
183,0.110176272089496
184,0.11046541838923708
185,0.11075846768881491
186,0.11105690599134357
187,0.11135966669798061
188,0.11166332419184227
189,0.11197241461618526
190,0.11230080848820553
191,0.11263081254212161
192,0.11296968210656864
193,0.11332592689827171
194,0.11369809595039163
195,0.11408894052924973
196,0.1144976189040446
197,0.11495087847145911
198,0.11548797802283949
199,0.11672988062847203
200,0.1207198161277632
201,0.12772435481724156
202,0.137755703884699
203,0.15018612476781631
204,0.1607466590864957
205,0.1683625473217608
206,0.17297215822029846
207,0.17468114708616217
208,0.17537993064833826
209,0.17597085674419938
210,0.1765014435238435
211,0.17699531253802483
212,0.1774609162201216
213,0.17790307821752066
214,0.17832398872205868
215,0.17875085376565455
216,0.17916281006860843
217,0.1795609780729836
218,0.17994900804726657
219,0.1803331408567965
220,0.18071357133078286
221,0.1810890354469661
222,0.18145945444544945
223,0.1818257870528115
224,0.18219108707360418
225,0.1825617441582813
226,0.18292350218328976
227,0.18328312559439427
228,0.18364600949585105
229,0.18400743972957725
230,0.18437443667624331
231,0.1847378758219941
232,0.18510234467825226
233,0.18546767732949013
234,0.1858430539489288
235,0.18622686973511302
236,0.18660494320640436
237,0.18698785388247888
238,0.18737570719811736
239,0.18777712270789026
240,0.18818721116445913
241,0.1886043729243936
242,0.18902877481827843
243,0.18947785204134096
244,0.1899440519569035
245,0.1904389607244589
246,0.19096530875972087
247,0.19154826841317407
248,0.1922349573907106
249,0.1938134485293749
250,0.19878018814592466
251,0.20728305674004624
252,0.219228950456909
253,0.23371722982476015
254,0.24578674654526644
255,0.2543157092767688
256,0.2593861844624847
257,0.26125058854432126
258,0.26202810614253547
259,0.26268552564257713
260,0.2632787911233413
261,0.26382747146220575
262,0.26433582358653335
263,0.264834011313388
264,0.2653203473739555
265,0.2657851970749077
266,0.26623888451603905
267,0.26667779065304836
268,0.26711066532620287
269,0.26754093533388107
270,0.26796143317593624
271,0.2683774877602335
272,0.2687881551519299
273,0.26919481867251555
274,0.26960173035428964
275,0.27000518711363397
276,0.2704068876755953
277,0.27080612205993954
278,0.271207284673371
279,0.27161959297762484
280,0.27202151513651396
281,0.2724223418843952
282,0.27282679241282687
283,0.2732320020501764
284,0.2736443569069253
285,0.2740603648579573
286,0.27447987190499745
287,0.27490416176304155
288,0.275331316884911
289,0.2757674061650541
290,0.2762203138004715
291,0.27667915502980145
292,0.2771490089680293
293,0.27764224662447345
294,0.27816015520865267
295,0.27870605756128625
296,0.2792807251980168
297,0.2799228823307577
298,0.280685986663561
299,0.28243553060023274
300,0.28784157115856285
301,0.29690117440182945
302,0.30934567923354356
303,0.32409110438390437
304,0.3360821754303334
305,0.3443484567074446
306,0.3491524852347469
307,0.350901809319982
308,0.3516455190865802
309,0.35227217373076114
310,0.3528402070676724
311,0.35336260496864413
312,0.35386314482547426
313,0.35434408957660285
314,0.35480169449904153
315,0.3552493901660508
316,0.35567975976053573
317,0.35610098977603116
318,0.35652083777926685
319,0.35692761427878317
320,0.3573319265860854
321,0.35772888435561406
322,0.35812149888369765
323,0.3585107739447849
324,0.35890669335179903
325,0.3592884181101314
326,0.35967228660404893
327,0.3600550573918734
328,0.360435483085764
329,0.3608180566489789
330,0.36120453431232896
331,0.3615862790763328
