,0
0,0.2892414350377614
1,0.6882160367627985
2,0.7014052271840386
3,0.585055737175985
4,0.16241703388924947
5,1.2136252311725984
6,1.449482274861158
7,1.42171764991185
8,1.1927706245825482
9,0.2927701343295512
10,1.8679552015466598
11,2.210948704220745
12,2.1768905978831388
13,1.793387167781839
14,0.4222900486320038
15,2.5193200021400277
16,2.963803221022839
17,2.935154166864427
18,2.402156674485055
19,0.550272641969219
20,3.1767275021054786
21,3.758646812772761
22,3.6700438598351663
23,3.010535103253525
24,0.6790525724581271
25,3.8218486834330476
26,4.496150777371258
27,4.390340330587427
28,3.61179409023347
29,0.7982684424313344
30,4.481555747107123
31,5.25950089588495
32,5.198358938228246
33,4.217661362490618
34,0.9282562438013464
35,5.1251114039286945
36,5.974331627964206
37,5.883292680134352
38,4.821508965965325
39,1.0593855581927842
40,5.792955361725684
41,6.748431393526751
42,6.665012752695731
43,5.430373616964884
44,1.1966976783255385
45,6.467159916563741
46,7.500693108014012
47,7.433000021986538
48,6.022344084468312
49,1.246135818823714
50,5.959208276975224
51,6.904762449647002
52,6.788651540012929
53,5.481735978622737
54,1.1207425857758946
55,5.312334723515307
56,6.14557004468099
57,6.000415047874045
58,4.869814132852847
59,0.9974444864645906
60,4.644996028532557
61,5.386377639659831
62,5.282717097938425
63,4.246665116627899
64,0.864192212592976
65,4.0055799766483595
66,4.62718523455514
67,4.545853002149839
68,3.6480939554846628
69,0.7380823446442493
70,3.382152091257503
71,3.867992829319599
72,3.7885807904679094
73,3.0360674456629644
74,0.6117485958196968
75,2.6942534563107525
76,3.1088004238549125
77,3.0501152591900516
78,2.442160712327626
79,0.47948533911410063
80,2.0489079499995224
81,2.3496080179433187
82,2.301653565463011
83,1.8388489676467343
84,0.35291245730355764
85,1.4042138129158668
86,1.5904156109407874
87,1.5502266432470933
88,1.235543330711265
89,0.22380514957769052
90,0.7415513313173057
91,0.8312231998889449
92,0.7746479563859396
93,0.6295566965542476
94,0.09506746353041684
95,0.08938627825057441
96,0.07203066514036449
97,0.049523451671263624
98,0.049523451671263624
